bid_id,timestamp,log_type,ipinyou_id,user_agent,ip_address,region_id,city_id,ad_exchange,domain,url,anonymous_url_id,ad_slot_id,ad_slot_width,ad_slot_height,ad_slot_visibility,ad_slot,ad_slot_floor_price,creative_id,bidding_price,paying_price,key_page_url,advertiser_id,user_tags
99d1357337dca38e58ef6de34086163e,20130610175026258,2,VhK1ZiErOHjhBVz,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; youxihe.1656; youxihe.1656),182.240.74.*,308,310,2,tS1vBuFJMNj7gsNouSNYNST7bof,6d2f0f57651db3735c4681eb57f5f89f,null,1179363156,728,90,1,0,5,59f065a795a663140e36eec106464524,249,0,f4a09c06b67d0fcce088ee6e86ca052a,3476,"10077,10063,13042,13776,10093,10075,10006,10031,10024,10110"
f6f87a2d74409796edbab6f2b7b7db7a,20130610175041262,2,VhkRLRMDDlpclbc,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; SV1; SE 2.X MetaSr 1.0),27.184.66.*,3,4,2,5F1RQS99BqT7Xha4JKTI,d1c290102757ddcac85af2fcf66cb2c1,null,1154751938,300,250,2,0,5,e1af08818a6cd6bbba118bb54a651961,249,0,a5d0bde104fea52ea466c77b37948424,3476,"10063,10006,10052,10031,13800,13042,13403,10110"
7f156c6db832d0c17b50ec454c753309,20130610175101671,2,Vh1CLixVDtcsggE,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17",221.7.90.*,275,275,2,trqRTJ2RBTa7FmMs,d4647b5ce53d47fc99244a59beeecc39,null,2331917945,728,90,2,0,5,48f2e9ba15708c0146bda5e1dd653caa,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"11278,10006,10063,13866,10057,13403,10059,10111"
baf046ef979430d388f434cb1c4cef4d,20130610175214237,2,Vh5hL6K6O9NOXMC,"Mozilla/5.0 (iPad; CPU OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) MQQBrowser/3.2 Mobile/10A523 Safari/7534.48.3",112.115.146.*,308,309,3,5KKFB19rg5scFsf,f8b1254388253e38c4dbbe7dc6b8adaf,null,Lady_F_Rectangle,300,250,0,0,50,a499988a822facd86dd0e8e4ffef8532,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"11278,10111"
843c08ea116c923c3da5967824426ca0,20130610175232726,2,Vh201unR3c5cQsa,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; QQDownload 718),111.177.64.*,183,188,3,ersbQv1RdoTy1m58uG,7243ee194aeb47406ab3928d3e722c22,null,ALLINONE_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"10057,10063,11278,10083,10006,14273,10052,10110"
c79d22d553755fbdf0139244a71f49a8,20130610175513506,2,Vh5hLpSTOlNdBQa,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQDownload 718),183.186.53.*,15,26,3,5F1RQS9rg5scFsf,88bf544eba8e05637ddf660c98e5b9fd,null,ALLINONE_F_Width1,1000,90,0,0,70,c46090c887c257b61ab1fa11baee91d8,241,0,0f951a030abdaedd733ee8d114ce2944,3427,"10006,13042,10110"
35c0fdc277e462dacd19a2554718cb1c,20130610175521433,2,VhLR1DMnDv24tMR,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 Safari/537.22 CoolNovo/2.0.7.11",110.114.229.*,183,183,3,5F1RQS9rg5scFsf,5ed614acfde45c685ffd1ae3224e6725,null,ALLINONE_F_Width1,1000,90,0,0,70,0cd33fcb336655841d3e1441b915748d,254,0,c8758e8658b05bc3a88af7b37bdf0575,3476,"10052,10075,13042,10057,10048,10083,10684,10063,10059,14273,10006,13403,10024,10110"
fe8d0ef6a7c792e31c31e89927619e85,20130610175623801,2,Vh11Pa1eDQmUBdc,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30),14.104.198.*,275,275,2,null,49fc9a417d56551228b490be0b11962d,null,3472883587,728,90,1,0,39,59f065a795a663140e36eec106464524,249,0,f4a09c06b67d0fcce088ee6e86ca052a,3476,"13042,13403,10006,10063,10110"
740ae82fecf2186e490464fdc9b6bab9,20130610175752332,2,Vh1OPk5nP98s3ZB,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),175.43.86.*,124,129,2,null,ba241fc6e09e7a95becfa25805df34a9,null,2617234562,728,90,2,0,5,48f2e9ba15708c0146bda5e1dd653caa,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"11278,10111"
9710a8f68666314f64bd7701cee5f4c7,20130610175815445,2,Vh5hL6qi3Tj9GBl,"Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; GT-I9082 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 baiduboxapp/042_1.4_diordna_008_084/gnusmas_61_2.1.4_2809I-TG/1399k/EC2F9DFED17BEFAF56CBE66EAABD0612%7C199752750369453/1",140.206.88.*,79,79,1,trqRTJz7P9T4wTKbuKz,63db7f9ed2143336061a6383d5b7484c,null,mm_31490035_2989693_10121481,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"11278,13800,10024,10111"
35317cf307bf7901114f4f596da698e,20130610175903002,2,VhkyLuFmD9zIFOL,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0),120.9.247.*,3,7,3,5F1RQS9rg5scFsf,bfa000ed663f4997db218d6da6b1510f,null,News_Width5,960,90,0,0,50,fb5afa9dba1274beaf3dad86baf97e89,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"10006,10063,11278,10111"
96b015c4c0c689f2a89af467fe31103,20130610175910406,2,VhLrPrqZLZpdqfb,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",27.123.171.*,0,0,1,null,null,null,mm_10027070_118039_9659846,728,90,2,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"11278,13866,10063,10111"
1a2c73abddf49ccd6fb74cd67df75d87,20130610180018651,2,Vh1DLJ1V3TmvXQc,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",124.239.137.*,3,5,1,trqRTu1ojqN-gMKzwFnWvpdh,da494fc6fd35e20312f846147bf463ec,null,mm_10028331_120124_10852228,728,90,1,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"10063,11278,10111"
1a2c73abddf49ccd6fb74cd67df75d87,20130610180018740,2,Vh1DLJ1V3TmvXQc,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",124.239.137.*,3,5,1,trqRTu1ojqN-gMKzwFnWvpdh,da494fc6fd35e20312f846147bf463ec,null,mm_10028331_120124_10852228,728,90,1,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"10063,11278,10111"
1a2c73abddf49ccd6fb74cd67df75d87,20130610180019743,2,Vh1DLJ1V3TmvXQc,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",124.239.137.*,3,5,1,trqRTu1ojqN-gMKzwFnWvpdh,da494fc6fd35e20312f846147bf463ec,null,mm_10028331_120124_10852228,728,90,1,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"10063,11278,10111"
16dd11c64d24706feb3a556b7d9e85de,20130610180020854,2,Vhdz1k1aLT9TjOj,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17",118.124.29.*,276,278,3,tK1jlK9rg5scFsf,4c3206d30c715406bde88468cd9089c5,null,ALLINONE_F_Width1,1000,90,0,0,70,0cd33fcb336655841d3e1441b915748d,254,0,c8758e8658b05bc3a88af7b37bdf0575,3476,"14273,10059,10075,13042,10079,10077,10052,10006,10083,10057,13403,10024,10031,10063,10111"
5b2df763e7f33b73203cdfeead39ce4,20130610180021257,2,Vh5hLDKH3N1Ltoa,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; Media Center PC 6.0),60.195.39.*,1,1,3,tK1jlK9rg5scFsf,4c3206d30c715406bde88468cd9089c5,null,ALLINONE_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"11278,10111"
72645bea21f8095598f1904c3fd7d8e5,20130610180024611,2,Vh131aKAO2ayjYj,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",210.21.68.*,216,217,3,DD1SqS9rg5scFsf,98d07fca054972922a3d9fc0fb1f5159,null,Auto_F_Rectangle,300,250,0,0,50,e1af08818a6cd6bbba118bb54a651961,254,0,a5d0bde104fea52ea466c77b37948424,3476,"10059,10031,10083,10063,13042,13403,10006,13866,10057,10110"
35317cf307bf7901114f4f596da698e,20130610180240654,2,VhkyLuFmD9zIFOL,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0),120.9.247.*,3,7,3,5F1RQS9rg5scFsf,bfa000ed663f4997db218d6da6b1510f,null,News_Width5,960,90,0,0,50,fb5afa9dba1274beaf3dad86baf97e89,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"10006,10063,11278,10111"
9781745f35188f27ebf1fcc6b230e96b,20130610180350172,2,Vh5hL61AOqR8wVz,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",123.138.170.*,333,334,3,31drTvprdN1RFt,e84f138ca8ea05f429def4d46f48607,null,Edu_F_Rectangle,300,250,0,0,31,44966cc8da1ed40c95d59e863c8c75f0,300,0,43f4a37f42a7c5e6219e2601b26c6976,3386,10006
9b2eae9e3731588d92fdcbe9bcb32e50,20130610180423309,2,VhTHLR1ROtTP3dc,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",222.133.192.*,146,161,2,kFK-tpp0dNsowH,55b5942bc84aaea6a533fdfb87bf7be5,null,1123448595,336,280,2,0,5,f65c8bdb41e9015970bac52baa813239,249,0,9be83422522025c09a44593ecd1af8ca,3476,"10031,10076,10063,10006,13042,10075,10110"
824b65b7fc91b09912885955c6f0336c,20130610181004513,2,VhddO5pELqNLGhz,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),110.152.96.*,374,375,3,5F1RQS9rg5scFsf,dc2f22059389674cc63a73ae962d25c0,null,News_F_Width1,1000,90,0,0,80,86c2543527c86a893d4d4f68810a0416,300,0,43f4a37f42a7c5e6219e2601b26c6976,3386,"10024,10052,10059,13403,10057,10083,10063,10006,10111"
49b47a3b785cb1b0df23024c07705c67,20130610181216366,2,Vh5hO5TqPN2fwfk,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",110.87.140.*,124,125,1,null,null,null,mm_10027070_118039_9659846,728,90,2,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"11278,13866,10111"
2519b9f4c5003ba21ce2b0a0459995b3,20130610181219757,2,VhpOCnqAOTEsqYB,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",61.47.163.*,65,71,3,ersbQv1RdoTy1m58uG,4a1541cc666ed7f6c1e95343e6fd57b5,null,ALLINONE_F_Width1,1000,90,0,0,70,c46090c887c257b61ab1fa11baee91d8,241,0,0f951a030abdaedd733ee8d114ce2944,3427,"13042,10059,10006,10083,10063,10110"
27bf76a92126f2e367c7b5291838d4c0,20130610181233924,2,Vh5hL3dnOvq6wIc,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1),118.186.15.*,1,1,1,5F97t5E0BTK7XhNrUMpENpn,dedc488b98ca20707bc9a723957e7d1f,null,mm_10027070_118039_10308280,160,600,2,1,0,cb7c76e7784031272e37af8e7e9b062c,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"13866,11278,10111"
ab25a6b4ab5d4da4ccbe4a647e228b42,20130610181239838,2,VhLSL6KpPZBWjYb,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),180.112.164.*,80,82,1,trqRTvdNXqKv1m54,b344fbf71372827ecc057f5b388f7644,null,mm_14029505_3429143_11431768,336,280,0,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"10006,11278,10063,10110"
8eac4a67160c715f695b847dcd1e1be,20130610181312038,2,Vhkx1wFrON5UDIC,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) LBBROWSER,49.64.100.*,80,85,3,3FKElpuEMusyJqKbuKz,3f1c6f0173dc4137039dbcaa38346369,null,ALLINONE_F_Width1,1000,90,0,0,70,86c2543527c86a893d4d4f68810a0416,300,0,43f4a37f42a7c5e6219e2601b26c6976,3386,"10057,10063,10111"
4897c37ed5882a4894fbdee768dab924,20130610181313155,2,Vh5hL31nPvc4JWk,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Apache; .NET CLR 2.0.50727),218.75.65.*,94,95,3,3FKElpuEMusyJqKbuKz,933070d875e829a76b89b94267fd008b,null,ALLINONE_F_Width1,1000,90,0,0,70,86c2543527c86a893d4d4f68810a0416,300,0,43f4a37f42a7c5e6219e2601b26c6976,3386,null
e6ed3478e26193fb00fa1d94c8c84731,20130610181317653,2,VhTTOyzxP6FcGdb,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",117.64.59.*,106,107,3,tK1jlK9rg5scFsf,aeb75a2b8d09646e8dc9df21a02abec4,null,ALLINONE_F_Width1,1000,90,0,0,70,0cd33fcb336655841d3e1441b915748d,254,0,c8758e8658b05bc3a88af7b37bdf0575,3476,"13042,10006,10102,10052,10076,10077,10031,10083,10079,10024,10063,13866,10075,10110"
918f920c2087158837a7b4be9c38ee33,20130610181321861,2,VhT3PRTxPIbftob,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; InfoPath.2; Zune 4.7; .NET4.0C; MASP; SE 2.X MetaSr 1.0),171.117.93.*,15,16,1,trqRTuTJBQc7FmMs,dd9f46ccd86965141dc8a87b0544bd8f,null,mm_14300749_2220747_9573579,300,250,1,1,0,e1af08818a6cd6bbba118bb54a651961,238,0,a5d0bde104fea52ea466c77b37948424,3476,"10083,10052,10063,13678,10006,13042,10024,10110"
28d82b4a9605ade7f110eae3877c854e,20130610181549327,2,Vh2YVn5xPlu2J-C,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",58.42.162.*,298,305,1,null,null,null,mm_30232185_2681382_11340934,950,90,0,1,0,c938195f9e404b4f38c7e71bf50263e5,238,0,a3becb967c015e9acb5e72f22b100ef8,3476,"10006,13042,10063,10110"
9a0b2154bb7d9bdbc4fe183f0cfefab0,20130610181813940,2,Vh5hL3up3quVtfC,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),124.129.136.*,146,148,3,3FKElpuEMusyJqKbuKz,3f1c6f0173dc4137039dbcaa38346369,null,ALLINONE_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"11278,10111"
d53cc94488bf132330146637c217e497,20130610181820188,2,Vh5hL3T-O2lyQWf,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0),122.228.64.*,94,97,3,5F1RQS9rg5scFsf,6dd474d136765075adc0ceaa0c438e76,null,ALLINONE_F_Width1,1000,90,0,0,70,c46090c887c257b61ab1fa11baee91d8,241,0,0f951a030abdaedd733ee8d114ce2944,3427,"10031,10063,10006,13042,10110"
a18a9620129c6cd5bfcda9add090aa0d,20130610181953631,2,Vh5hL3u2DNjhqsR,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.4; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET CLR 2.0.50727),221.195.109.*,3,12,3,3FKElpuEMusyJqKbuKz,933070d875e829a76b89b94267fd008b,null,ALLINONE_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"11278,10111"
ba86e8d67745986d0cf9b015db197d6d,20130610182019553,2,Vh5hL3mVLTlWJgz,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; Media Center PC 6.0),218.23.53.*,106,113,3,5F1RQS9rg5scFsf,26bbc10af156ba00834110eddb6576d1,null,ALLINONE_F_Width1,1000,90,0,0,70,0cd33fcb336655841d3e1441b915748d,254,0,c8758e8658b05bc3a88af7b37bdf0575,3476,13042
d66f42afc24498d866a99db1206f1296,20130610182408953,2,VhTO13TrLTChqfl,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17 SE 2.X MetaSr 1.0",113.6.200.*,65,68,2,trqRTuMvjTN7X9KbuKz,3984c814c173ccfdb148a5eb0fae7d7f,null,1493268197,728,90,0,0,148,59f065a795a663140e36eec106464524,249,0,f4a09c06b67d0fcce088ee6e86ca052a,3476,"11576,13042,10075,10006,10684,10063,10083,10110"
dd581c9648fd1abd3d97c2f8b462f88c,20130610182411904,2,Vhk7CpxO3qBWwIL,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",60.16.56.*,40,41,3,ersbQv1RdoTy1m58uG,37af370ceefb5b582c222f2ebce40494,null,ALLINONE_F_Width1,1000,90,0,0,70,0cd33fcb336655841d3e1441b915748d,254,0,c8758e8658b05bc3a88af7b37bdf0575,3476,"10063,13042,10083,10110"
21a1158c4634c27885fe753c87ca79fa,20130610182418808,2,Vh5hL3sZD91ZlME,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0),123.119.173.*,1,1,3,3FKElpuEMusyJqKbuKz,3f1c6f0173dc4137039dbcaa38346369,null,ALLINONE_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"11278,10063,10111"
689a745c41c74e74ddfc1dd113d285fb,20130610182508676,2,Vh1PC550OIffFdE,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727) LBBROWSER,27.211.241.*,146,146,3,3FF-e59aG5syJqKbuKz,5e23cc3edf969344d4465968204f4a0a,null,ALLINONE_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,0,bebefa5efe83beee17a3d245e7c5085b,1458,"10006,10031,13042,11278,10063,10110"
4995381e540f42297afcb76974233edb,20130610182818957,2,Vh2RPxdr3cqvGmf,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; SE 2.X MetaSr 1.0),119.117.97.*,40,54,3,3FF-e59aG5syJqKbuKz,5e23cc3edf969344d4465968204f4a0a,null,ALLINONE_F_Width1,1000,90,0,0,70,c46090c887c257b61ab1fa11baee91d8,241,0,0f951a030abdaedd733ee8d114ce2944,3427,"10057,13042,10006,10052,10111"
95c683e61681654ac0948566c416510a,20130610183013020,2,VhdiORk9PNk4tCn,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; 2345Explorer),125.67.248.*,276,294,3,3FKElpuEMusyJqKbuKz,3f1c6f0173dc4137039dbcaa38346369,null,ALLINONE_F_Width1,1000,90,0,0,70,0cd33fcb336655841d3e1441b915748d,254,0,c8758e8658b05bc3a88af7b37bdf0575,3476,"10059,10006,10024,10083,10063,13042,10110"
854e356721142b622eaa90f435e5a43c,20130610183017981,2,Vh5hLk5H3Z5L3mz,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727),124.165.213.*,15,26,1,trqRTuRrLenI1m58uG,7bb9c863c9b16994f41f619c3fce3bd4,null,mm_32811563_3343505_10972125,300,250,1,5,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,10063
6cd6507d638ca95ee931158eab99a59a,20130610183022208,2,Vh13LksoP6TLjmf,"Mozilla/5.0 (Linux; U; Android 4.0.4; zh-cn; vivo E3 Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",119.50.34.*,55,64,1,trqRTu1JX9q7aOMY5Spr-P,c32817894b7adf1ed66c8028f919078d,null,mm_29939982_2608469_9578910,300,250,1,5,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,"10063,10052,11379,13866,10111"
6cd6507d638ca95ee931158eab99a59a,20130610183025402,2,Vh13LksoP6TLjmf,"Mozilla/5.0 (Linux; U; Android 4.0.4; zh-cn; vivo E3 Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",119.50.34.*,55,64,1,trqRTu1JX9q7aOMY5Spr-P,c32817894b7adf1ed66c8028f919078d,null,mm_29939982_2608469_9578910,300,250,1,5,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,"10063,10052,11379,13866,10111"
fb01a653adcdfac2d5d185333d392544,20130610183027044,2,Vh5hL35aDy24Dsa,"Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; TETC-S3 Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",117.136.23.*,183,184,1,trqRTuS8jZL7FmMs,bee7d9b9405a67d018ee4c34c6cb1974,null,mm_40468498_3493773_11415894,300,250,0,5,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,"13866,10111"
6ca1be18e03b96362d51cb3ca897101b,20130610183044245,2,Vh5hLDpVOeLht-B,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",27.195.101.*,146,149,1,trqRTvpogNlyDok4JKTI,55dba965a2aec9d3942840896bac348d,null,mm_10032051_2374052_9433729,300,250,1,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,10063
84db0b197563923f7989ac0f12adf684,20130610183046766,2,Vh5hLkk8DNuHwdE,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),58.252.16.*,216,233,1,trqRTvpogNlyDok4JKTI,cfb5f0e7196ef94c302d9b06aa6824ae,null,mm_10032051_2374052_9428667,300,250,1,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,"10006,10110"
1bd0e6cc09b8df1ec85590c9b05e24be,20130610183106688,2,Vh5hLkl4DqRfXmn,"Mozilla/5.0 (iPad; CPU OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25",125.119.230.*,94,95,1,eF1gtK9cXqT7jOMoarjWvpdh,9c05e563692bd1f75bc6ca7937468542,null,mm_10714627_1377622_13064520,300,250,0,5,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,13866
1bd0e6cc09b8df1ec85590c9b05e24be,20130610183112148,2,Vh5hLkl4DqRfXmn,"Mozilla/5.0 (iPad; CPU OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25",125.119.230.*,94,95,1,eF1gtK9cXqT7jOMoarjWvpdh,9c05e563692bd1f75bc6ca7937468542,null,mm_10714627_1377622_13064520,300,250,0,5,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,13866
fb01a653adcdfac2d5d185333d392544,20130610183147422,2,Vh5hL35aDy24Dsa,"Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; TETC-S3 Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",117.136.23.*,183,184,1,trqRTuS8jZL7FmMs,bee7d9b9405a67d018ee4c34c6cb1974,null,mm_40468498_3493773_11415894,300,250,0,5,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,"13866,10111"
fb01a653adcdfac2d5d185333d392544,20130610183149449,2,Vh5hL35aDy24Dsa,"Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; TETC-S3 Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",117.136.23.*,183,184,1,trqRTuS8jZL7FmMs,bee7d9b9405a67d018ee4c34c6cb1974,null,mm_40468498_3493773_11415894,300,250,0,5,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,"13866,10111"
fb01a653adcdfac2d5d185333d392544,20130610183152373,2,Vh5hL35aDy24Dsa,"Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; TETC-S3 Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",117.136.23.*,183,184,1,trqRTuS8jZL7FmMs,bee7d9b9405a67d018ee4c34c6cb1974,null,mm_40468498_3493773_11415894,300,250,0,5,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,"13866,10111"
549bfa8b11987e1b18eac04e8f0a7e7f,20130610183201201,2,Vh5hLkBrOyc8gQ2,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; znwb6500; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152),110.166.240.*,359,360,1,5197l55wMIa7gmd8wSFWUKT_-oa,152707bdf9c6dde8c619fc0a98a739ee,null,mm_13087935_2078460_8374314,300,250,1,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,0,361e128affece850342293213691a043,3386,null
